id,title,release_date,release_year,release_month,status,primary_genre,genre_list,n_genres,budget,revenue,profit,roi,runtime,vote_average,vote_count,popularity,primary_company,company_list,n_production_companies,primary_country,country_list,n_countries,original_language,n_spoken_languages,has_homepage,n_keywords,keyword_list,director,n_directors,n_producers,n_writers,cast_size,lead_actor,top_3_cast,cast_n_female,cast_n_male,cast_n_unspecified_gender,crew_size,n_visual_effects_crew,n_camera_crew,n_sound_crew,franchise_status
9392,The Descent,2005-07-08,2005.0,7.0,Released,Adventure,"['Adventure', 'Horror']",2,0,0,0,,99.0,6.8,1005,23.413188,Celador Films,"['Celador Films', 'Pathé', 'Northmen Productions']",3,United Kingdom,['United Kingdom'],1,en,1,False,11,"['mutant', 'expedition', 'cave', 'darkness', 'rope', 'climbing', 'bestie', 'appalachia', 'friends', 'female protagonist', 'survival horror']",Neil Marshall,1.0,1.0,1.0,10,Shauna Macdonald,"['Shauna Macdonald', 'Natalie Mendoza', 'Alex Reid']",5,2,3,37.0,2.0,4.0,9.0,Original
24977,Michael Jordan to the Max,2000-05-05,2000.0,5.0,Released,Documentary,['Documentary'],1,0,21268532,21268532,,46.0,7.5,10,1.830306,IMAX,['IMAX'],1,United States of America,['United States of America'],1,en,1,False,1,['sport'],James D. Stern,2.0,0.0,1.0,8,Michael Jordan,"['Michael Jordan', 'Phil Jackson', 'Bob Costas']",0,6,2,4.0,0.0,0.0,1.0,Original
79316,Devil's Due,2014-01-08,2014.0,1.0,Released,Horror,['Horror'],1,7000000,36433975,29433975,5.204853571428571,89.0,4.4,216,14.741589,Twentieth Century Fox Film Corporation,"['Twentieth Century Fox Film Corporation', 'Davis Entertainment', 'TSG Entertainment']",3,United States of America,['United States of America'],1,en,1,False,1,['found footage'],Matt Bettinelli-Olpin,2.0,1.0,1.0,16,Allison Miller,"['Allison Miller', 'Zach Gilford', 'Sam Anderson']",7,6,3,33.0,2.0,2.0,2.0,Original
2074,Flirting with Disaster,1996-03-22,1996.0,3.0,Released,Comedy,"['Comedy', 'Romance']",2,7000000,14702438,7702438,2.100348285714286,92.0,6.3,66,5.500324,Miramax Films,['Miramax Films'],1,United States of America,['United States of America'],1,en,1,False,4,"['lsd', 'looking for  birth parents', 'half-brother', 'independent film']",David O. Russell,1.0,1.0,1.0,25,Ben Stiller,"['Ben Stiller', 'Patricia Arquette', 'Téa Leoni']",10,10,5,15.0,0.0,1.0,1.0,Original
1696,The Devil's Rejects,2005-07-22,2005.0,7.0,Released,Drama,"['Drama', 'Horror', 'Crime']",3,0,0,0,,107.0,6.6,322,16.754452,Lions Gate Films,"['Lions Gate Films', 'Cinerenta Medienbeteiligungs KG', 'Firm Films', 'Cinelamda Internationale Filmproduktionsgesellschaft']",4,Germany,"['Germany', 'United States of America']",2,en,2,True,37,"['sadistic', 'killing', 'fire', 'sheriff', 'bounty hunter', 'cocaine', 'motel', 'ax', 'sadism', 'psychopath', 'road trip', 'sequel', 'murder', 'rampage', 'antisocial personality disorder', 'serial killer', 'shootout', 'torture', 'corpse', 'sadist', 'extreme violence', 'brutality', 'maniac', 'violence', 'stabbing', 'killing spree', 'held at gunpoint', 'cult film', 'roadkill', 'macabre', 'misogynist', 'road movie', 'killer clown', 'painted face', 'evil clown', 'homicidal maniac', 'sadistic horror']",Rob Zombie,1.0,5.0,1.0,27,Sid Haig,"['Sid Haig', 'Bill Moseley', 'Sheri Moon Zombie']",9,16,2,44.0,1.0,6.0,8.0,Franchise
308639,Dope,2015-06-19,2015.0,6.0,Released,Crime,"['Crime', 'Drama', 'Comedy']",3,700000,17986781,17286781,25.69540142857143,103.0,7.2,691,29.761163,Forest Whitaker's Significant Productions,"[""Forest Whitaker's Significant Productions"", 'Revolt Films', 'IamOTHER Entertainment']",3,United States of America,['United States of America'],1,en,1,True,8,"['california', 'hip-hop', 'harvard university', 'geek', 'coming of age', 'teenager', 'drug', 'high school student']",Rick Famuyiwa,1.0,0.0,1.0,20,Shameik Moore,"['Shameik Moore', 'Kiersey Clemons', 'Tony Revolori']",5,7,8,3.0,0.0,0.0,1.0,Original
22314,In Too Deep,1999-08-25,1999.0,8.0,Released,Drama,"['Drama', 'Action', 'Thriller', 'Crime']",4,7000000,14011454,7011454,2.001636285714285,97.0,6.2,17,2.772178,Suntaur Entertainment Company,['Suntaur Entertainment Company'],1,United States of America,['United States of America'],1,en,3,False,0,[],Michael Rymer,1.0,0.0,2.0,10,Omar Epps,"['Omar Epps', 'LL Cool J', 'Nia Long']",2,8,0,5.0,0.0,1.0,1.0,Original
2662,House of 1000 Corpses,2003-04-11,2003.0,4.0,Released,Horror,['Horror'],1,7000000,16829545,9829545,2.404220714285714,89.0,6.0,306,19.301432,Universal Pictures,"['Universal Pictures', 'Spectacle Entertainment Group']",2,United States of America,['United States of America'],1,en,1,True,6,"['upper class', 'halloween', 'psychopath', 'urban legend', 'youth', 'satanic ritual']",Rob Zombie,1.0,1.0,2.0,27,Sid Haig,"['Sid Haig', 'Bill Moseley', 'Sheri Moon Zombie']",5,14,8,88.0,0.0,10.0,10.0,Original
77156,Alien Zone,1978-11-22,1978.0,11.0,Released,Horror,"['Horror', 'Action', 'Thriller', 'Science Fiction']",4,0,0,0,,90.0,4.0,3,0.000372,,[],0,United States of America,['United States of America'],1,en,1,False,0,[],Sharron Miller,1.0,1.0,1.0,7,John Ericson,"['John Ericson', 'Ivor Francis', 'Judith Novgrod']",2,4,1,5.0,0.0,1.0,1.0,Original
12573,A Serious Man,2009-10-02,2009.0,10.0,Released,Comedy,"['Comedy', 'Drama']",2,7000000,31430334,24430334,4.490047714285715,105.0,6.6,483,23.612409,Mike Zoss Productions,"['Mike Zoss Productions', 'Studio Canal', 'Relativity Media', 'Focus Features', 'Working Title Films']",5,United States of America,"['United States of America', 'United Kingdom', 'France']",3,en,3,False,5,"['professor', 'dark comedy', 'telephone call', 'aftercreditsstinger', '1960s']",Joel Coen,2.0,2.0,2.0,18,Michael Stuhlbarg,"['Michael Stuhlbarg', 'Richard Kind', 'Fred Melamed']",4,11,3,36.0,0.0,2.0,7.0,Original
44718,Get Low,2010-01-22,2010.0,1.0,Released,Comedy,"['Comedy', 'Drama', 'Mystery']",3,7500000,0,-7500000,0.0,103.0,6.5,100,6.557643,K5 International,"['K5 International', 'Zanuck Independent', 'David Gundlach Productions']",3,United States of America,['United States of America'],1,en,2,False,1,['independent film'],Aaron Schneider,1.0,0.0,2.0,8,Bill Murray,"['Bill Murray', 'Sissy Spacek', 'Robert Duvall']",1,7,0,12.0,0.0,1.0,1.0,Original
11342,Warlock,1989-06-01,1989.0,6.0,Released,Adventure,"['Adventure', 'Comedy', 'Fantasy', 'Horror']",4,7000000,0,-7000000,0.0,103.0,5.8,95,9.887662,New World Pictures,['New World Pictures'],1,United States of America,['United States of America'],1,en,1,False,8,"['witch', 'cemetery', 'magic', 'time travel', 'aging', 'curse', 'warlock', 'witch hunter']",Steve Miner,1.0,2.0,1.0,11,Julian Sands,"['Julian Sands', 'Lori Singer', 'Richard E. Grant']",4,4,3,9.0,0.0,1.0,1.0,Original
241771,Beyond the Lights,2014-09-10,2014.0,9.0,Released,Romance,"['Romance', 'Drama']",2,7000000,14618727,7618727,2.0883895714285714,116.0,7.0,139,8.079046,Relativity Media,"['Relativity Media', 'Homegrown Pictures', 'Black Entertainment Television (BET)', 'Relativity Sports', 'Undisputed Cinema']",5,United States of America,['United States of America'],1,en,1,True,4,"['talent', 'success', 'musician', 'woman director']",Gina Prince-Bythewood,1.0,4.0,1.0,42,Gugu Mbatha-Raw,"['Gugu Mbatha-Raw', 'Nate Parker', 'Minnie Driver']",15,24,3,79.0,3.0,5.0,11.0,Original
34653,A Single Man,2009-10-19,2009.0,10.0,Released,Drama,"['Drama', 'Romance']",2,7000000,0,-7000000,0.0,101.0,7.3,463,21.626288,Depth of Field,"['Depth of Field', 'Artina Films', 'Fade to Black Productions']",3,United States of America,['United States of America'],1,en,2,True,7,"['gay', 'based on novel', 'suicidal', 'death of lover', 'teacher student relationship', 'grieving', '1960s']",Tom Ford,1.0,4.0,3.0,22,Colin Firth,"['Colin Firth', 'Julianne Moore', 'Nicholas Hoult']",6,10,6,16.0,0.0,1.0,1.0,Original
11051,The Last Temptation of Christ,1988-08-12,1988.0,8.0,Released,Drama,['Drama'],1,7000000,8373585,1373585,1.1962264285714286,164.0,7.0,201,14.672151,Universal Pictures,"['Universal Pictures', 'Cineplex-Odeon Films']",2,United States of America,"['United States of America', 'Canada']",2,en,1,False,11,"['christianity', 'traitor', 'jesus christ', 'roman', 'crucifixion', 'longing', 'moral conflict', 'cross', 'blasphemy', 'temptation', 'mary magdalene']",Martin Scorsese,1.0,1.0,2.0,15,Willem Dafoe,"['Willem Dafoe', 'Harvey Keitel', 'Barbara Hershey']",2,12,1,8.0,0.0,1.0,1.0,Original
14578,Outside Providence,1999-08-16,1999.0,8.0,Released,Romance,"['Romance', 'Comedy', 'Drama']",3,7000000,7292175,292175,1.0417392857142858,96.0,5.6,30,2.627232,Miramax Films,"['Miramax Films', 'Eagle Beach Productions']",2,United States of America,['United States of America'],1,en,1,False,17,"['suicide', 'sex', 'sexuality', 'college', 'police', 'campus', 'party', 'love', 'revenge', 'prank', 'independent film', 'student', 'teenager', 'drug', 'humiliation', 'flashback', 'accident']",Michael Corrente,1.0,0.0,3.0,12,Shawn Hatosy,"['Shawn Hatosy', 'Amy Smart', 'Alec Baldwin']",2,9,1,5.0,0.0,0.0,0.0,Original
57825,Bride & Prejudice,2004-02-11,2004.0,2.0,Released,Drama,"['Drama', 'Comedy', 'Music', 'Romance']",4,7000000,0,-7000000,0.0,111.0,6.5,110,12.150871,,[],0,United Kingdom,"['United Kingdom', 'United States of America']",2,en,6,False,5,"['indian lead', 'bollywood', 'modern day adaptation', 'pride & prejudice', 'woman director']",Gurinder Chadha,1.0,0.0,3.0,15,Aishwarya Rai Bachchan,"['Aishwarya Rai Bachchan', 'Martin Henderson', 'Naveen Andrews']",7,5,3,4.0,0.0,0.0,0.0,Original
9555,Rabbit-Proof Fence,2002-02-04,2002.0,2.0,Released,Adventure,"['Adventure', 'Drama', 'Action', 'History']",4,0,0,0,,94.0,6.8,84,2.128211,Showtime Australia,"['Showtime Australia', 'Australian Film Finance Corporation (AFFC)', 'Rumbalara Films', 'Olsen Levy']",4,Australia,['Australia'],1,en,1,False,16,"['child abuse', 'sister sister relationship', 'prosecution', 'australia', 'approved school ', 'based on true story', 'independent film', 'tracker', 'survival', 'outback', 'colonialism', 'australian aborigine', 'australian outback', 'aboriginal', 'aborigine', 'perth']",Phillip Noyce,1.0,3.0,2.0,11,Everlyn Sampi,"['Everlyn Sampi', 'Tianna Sansbury', 'Laura Monaghan']",5,2,4,21.0,0.0,1.0,1.0,Original
15581,Who's Your Caddy?,2007-07-27,2007.0,7.0,Released,Comedy,['Comedy'],1,0,0,0,,93.0,3.8,18,2.881239,The Weinstein Company,"['The Weinstein Company', 'Dimension Films', 'Metro-Goldwyn-Mayer (MGM)']",3,United States of America,['United States of America'],1,en,1,False,1,['sport'],Don Michael Paul,1.0,0.0,3.0,11,Mick Partridge,"['Mick Partridge', 'Big Boi', 'Sherri Shepherd']",2,8,1,4.0,0.0,0.0,0.0,Original
13006,Split Second,1992-05-01,1992.0,5.0,Released,Thriller,"['Thriller', 'Action', 'Horror', 'Science Fiction', 'Crime']",5,7,5,-2,0.7142857142857143,90.0,5.7,63,4.857028,Entertainment,"['Entertainment', 'Muse Productions', 'Challenge Film Corporation', 'XYZ Funding N.V.']",4,United Kingdom,['United Kingdom'],1,en,1,False,3,"['flooding', 'futuristic', 'police detective']",Tony Maylam,1.0,1.0,1.0,22,Rutger Hauer,"['Rutger Hauer', 'Kim Cattrall', 'Michael J. Pollard']",2,12,8,18.0,0.0,1.0,2.0,Original
16651,The Other Side of Heaven,2001-04-12,2001.0,4.0,Released,Action,"['Action', 'Adventure', 'Drama', 'Family']",4,7000000,4720371,-2279629,0.6743387142857142,113.0,6.7,14,2.206097,3Mark Entertainment,['3Mark Entertainment'],1,United States of America,['United States of America'],1,en,2,False,2,"['based on novel', 'biography']",Mitch Davis,1.0,0.0,1.0,4,Christopher Gorham,"['Christopher Gorham', 'Anne Hathaway', 'Joe Folau']",2,2,0,2.0,0.0,0.0,0.0,Original
4251,Veer-Zaara,2004-11-12,2004.0,11.0,Released,Drama,"['Drama', 'Romance']",2,7000000,29385320,22385320,4.197902857142857,192.0,7.4,64,3.721858,Yash Raj Films,['Yash Raj Films'],1,India,['India'],1,hi,1,False,6,"[""love of one's life"", 'pilot', 'class society', 'pakistan', 'india', 'kashmir conflict']",Yash Chopra,1.0,2.0,1.0,13,Shah Rukh Khan,"['Shah Rukh Khan', 'Preity Zinta', 'Rani Mukerji']",6,5,2,15.0,0.0,1.0,6.0,Original
12400,Redbelt,2008-04-07,2008.0,4.0,Released,Drama,['Drama'],1,7000000,0,-7000000,0.0,99.0,6.4,76,5.091253,Sony Pictures Classics,['Sony Pictures Classics'],1,United States of America,['United States of America'],1,en,1,False,14,"['film making', 'film producer', 'video surveillance', 'sport', 'interracial marriage', 'auto accident', 'instructor', 'jujitsu', 'movie star', 'nightstick', 'husband', 'life relationship', 'set up', 'window smashing']",David Mamet,1.0,0.0,1.0,22,Chiwetel Ejiofor,"['Chiwetel Ejiofor', 'Tim Allen', 'Alice Braga']",6,13,3,2.0,0.0,0.0,0.0,Original
39053,Cyrus,2010-06-18,2010.0,6.0,Released,Comedy,"['Comedy', 'Drama', 'Romance']",3,7000000,0,-7000000,0.0,91.0,6.1,133,15.212569,Scott Free Productions,['Scott Free Productions'],1,United States of America,['United States of America'],1,en,2,True,1,['mumblecore'],Jay Duplass,2.0,1.0,2.0,11,John C. Reilly,"['John C. Reilly', 'Jonah Hill', 'Marisa Tomei']",5,5,1,18.0,0.0,1.0,4.0,Original
104896,A Dog Of Flanders,1999-08-27,1999.0,8.0,Released,Drama,"['Drama', 'Family']",2,0,0,0,,96.0,6.4,6,0.838938,,[],0,,[],0,en,1,False,0,[],Kevin Brodie,1.0,0.0,0.0,9,Jack Warden,"['Jack Warden', 'Jeremy James Kissner', 'Jesse James']",1,6,2,1.0,0.0,0.0,0.0,Original
14112,Auto Focus,2002-10-18,2002.0,10.0,Released,Drama,"['Drama', 'Crime']",2,7000000,2062066,-4937934,0.2945808571428571,104.0,6.1,56,7.051521,Sony Pictures Classics,"['Sony Pictures Classics', 'Propaganda Films', 'Good Machine']",3,United States of America,['United States of America'],1,en,1,False,12,"['male nudity', 'adultery', 'based on novel', 'infidelity', 'tv show', 'blow job', 'video', 'biography', 'sex addiction', 'based on true story', 'independent film', 'sex addict']",Paul Schrader,1.0,0.0,2.0,15,Greg Kinnear,"['Greg Kinnear', 'Willem Dafoe', 'Rita Wilson']",4,9,2,6.0,0.0,2.0,0.0,Original
12271,Factory Girl,2006-12-29,2006.0,12.0,Released,Drama,['Drama'],1,7000000,0,-7000000,0.0,90.0,6.2,81,11.400229,The Weinstein Company,"['The Weinstein Company', 'L.I.F.T. Production', 'Holly Wiersma Productions']",3,United States of America,['United States of America'],1,en,3,False,22,"['new york', 'alcohol', 'sex', 'infidelity', 'nudity', 'artist', 'gallery', 'interview', 'studio', 'biography', 'addiction', 'party', 'love', 'independent film', 'singer', 'art', 'drug', 'gay man', 'socialite', 'scene', 'film', 'warhol']",George Hickenlooper,1.0,0.0,1.0,33,Sienna Miller,"['Sienna Miller', 'Guy Pearce', 'Hayden Christensen']",11,19,3,12.0,0.0,1.0,1.0,Original
71859,We Need to Talk About Kevin,2011-09-28,2011.0,9.0,Released,Drama,"['Drama', 'Thriller']",2,7000000,6038942,-961058,0.862706,112.0,7.4,677,21.276864,BBC Films,"['BBC Films', 'Oscilloscope Laboratories']",2,United Kingdom,"['United Kingdom', 'United States of America']",2,en,1,True,8,"['suburb', 'violence', 'killing spree', 'prison visit', 'guinea pig', 'broken arm', 'potty training', 'woman director']",Lynne Ramsay,1.0,3.0,3.0,10,John C. Reilly,"['John C. Reilly', 'Tilda Swinton', 'Ezra Miller']",4,2,4,37.0,0.0,3.0,3.0,Original
226354,The Christmas Candle,2013-11-22,2013.0,11.0,Released,Drama,"['Drama', 'Family']",2,0,0,0,,100.0,5.8,8,1.799504,Impact Productions LLC,"['Impact Productions LLC', 'Pinewood Studios', 'Big Book Media', 'EchoLight Studios']",4,United Kingdom,"['United Kingdom', 'United States of America']",2,en,1,True,6,"['angel', 'miracle', 'village', 'christian', 'candle', 'christmas']",John Stephenson,1.0,2.0,2.0,10,Hans Matheson,"['Hans Matheson', 'Samantha Barks', 'Lesley Manville']",2,4,4,5.0,0.0,0.0,0.0,Original
48620,The Mighty Macs,2009-10-21,2009.0,10.0,Released,Action,"['Action', 'Drama']",2,7000000,0,-7000000,0.0,102.0,5.0,15,2.932784,,[],0,United States of America,['United States of America'],1,en,1,True,5,"['sport', 'catholic', 'mother superior', 'catholic school', 'convent school']",Tim Chambers,1.0,0.0,0.0,5,Carla Gugino,"['Carla Gugino', 'Ellen Burstyn', 'Marley Shelton']",4,1,0,1.0,0.0,0.0,0.0,Original
33676,Losin' It,1983-04-08,1983.0,4.0,Released,Comedy,['Comedy'],1,7000000,1246141,-5753859,0.1780201428571428,100.0,4.5,31,2.550045,Tijuana Productions,"['Tijuana Productions', 'Tiberius Film Productions']",2,Canada,"['Canada', 'United States of America']",2,en,2,False,12,"['male nudity', 'female nudity', 'mexico', 'prostitute', 'nudity', 'high school', 'locker room', 'independent film', 'teen sex comedy', 'teenager', 'canuxploitation', 'virginity']",Curtis Hanson,1.0,2.0,3.0,15,Tom Cruise,"['Tom Cruise', 'Jackie Earle Haley', 'John Stockwell']",1,10,4,20.0,0.0,1.0,1.0,Original
37080,Mother and Child,2009-11-07,2009.0,11.0,Released,Drama,"['Drama', 'Romance']",2,7000000,0,-7000000,0.0,125.0,6.7,46,5.517597,Mockingbird Pictures,"['Mockingbird Pictures', 'Everest Entertainment']",2,Spain,"['Spain', 'United States of America']",2,en,1,False,3,"['adoptive mother', 'nymphomaniac', 'mother daughter relationship']",Rodrigo García,1.0,0.0,1.0,21,Naomi Watts,"['Naomi Watts', 'Samuel L. Jackson', 'Annette Bening']",14,6,1,2.0,0.0,0.0,0.0,Original
25388,March or Die,1977-09-08,1977.0,9.0,Released,Action,"['Action', 'Adventure', 'Drama', 'War']",4,0,0,0,,107.0,6.2,16,3.829937,Associated General Films,"['Associated General Films', 'Sir Lew Grade']",2,United Kingdom,['United Kingdom'],1,en,1,False,5,"['gypsy', 'middle east', 'foreign legion', 'wilderness', 'archaeologist']",Dick Richards,1.0,4.0,3.0,17,Gene Hackman,"['Gene Hackman', 'Terence Hill', 'Catherine Deneuve']",1,10,6,18.0,0.0,1.0,1.0,Original
11687,The Visitors,1993-01-27,1993.0,1.0,Released,Fantasy,"['Fantasy', 'Comedy', 'Science Fiction']",3,0,0,0,,107.0,7.1,420,8.893676,Canal Plus,"['Canal Plus', 'Gaumont International', 'France 3 Cinema']",3,France,['France'],1,fr,1,False,5,"['servant', 'time travel', 'clumsy fellow', 'middle ages', 'nobility']",Jean-Marie Poiré,1.0,1.0,2.0,15,Jean Reno,"['Jean Reno', 'Valérie Lemercier', 'Christian Clavier']",4,6,5,7.0,0.0,1.0,1.0,Original
39210,Somewhere,2010-09-03,2010.0,9.0,Released,Comedy,"['Comedy', 'Drama']",2,8000000,0,-8000000,0.0,98.0,6.0,208,9.590373,American Zoetrope,"['American Zoetrope', 'Focus Features', 'Pathé!', 'Tohokushinsha']",4,United States of America,['United States of America'],1,en,2,True,5,"['milan', 'independent film', 'luxury hotel', 'man in towel\xa0', 'woman director']",Sofia Coppola,1.0,3.0,1.0,21,Stephen Dorff,"['Stephen Dorff', 'Chris Pontius', 'Erin Wasson']",9,4,8,27.0,0.0,2.0,3.0,Original
30128,I Hope They Serve Beer in Hell,2009-09-25,2009.0,9.0,Released,Comedy,"['Comedy', 'Drama']",2,7000000,1429299,-5570701,0.2041855714285714,106.0,5.7,20,7.155519,,[],0,,[],0,en,1,False,6,"['female nudity', 'based on novel', 'stripper', 'flop', 'dark comedy', 'aftercreditsstinger']",Bob Gosse,1.0,2.0,1.0,9,Matt Czuchry,"['Matt Czuchry', 'Jesse Bradford', 'Marika Dominczyk']",4,3,2,4.0,0.0,0.0,0.0,Original
31535,Chairman of the Board,1998-03-13,1998.0,3.0,Released,Comedy,['Comedy'],1,0,0,0,,95.0,2.7,13,0.587276,101st Street Films,['101st Street Films'],1,United States of America,['United States of America'],1,en,1,False,3,"['inventor', 'invention', 'scandal']",Alex Zamm,1.0,0.0,0.0,9,Scott 'Carrot Top' Thompson,"[""Scott 'Carrot Top' Thompson"", 'Courtney Thorne-Smith', 'Larry Miller']",2,5,2,1.0,0.0,0.0,0.0,Original
44835,Hesher,2010-01-22,2010.0,1.0,Released,Drama,['Drama'],1,7000000,382946,-6617054,0.0547065714285714,106.0,6.7,212,13.635828,DRO Entertainment,"['DRO Entertainment', 'The Last Picture Company', 'CatchPlay', 'Corner Store Entertainment', 'Filmula', 'Handsomecharlie Films', 'American Work', 'Dreamagine Entertainment']",8,United States of America,['United States of America'],1,en,1,True,7,"['loss of mother', 'clerk', 'grocery', 'loss of relative', 'loss of wife', 'briefs', 'duringcreditsstinger']",Spencer Susser,1.0,7.0,4.0,11,Joseph Gordon-Levitt,"['Joseph Gordon-Levitt', 'Natalie Portman', 'Rainn Wilson']",5,6,0,29.0,0.0,1.0,0.0,Original
192134,Dom Hemingway,2013-11-15,2013.0,11.0,Released,Comedy,"['Comedy', 'Crime', 'Drama']",3,0,523511,523511,,93.0,5.8,212,10.416332,BBC Films,"['BBC Films', 'Isle of Man Film Commission', 'Recorded Picture Company (RPC)', 'Pinewood Studios']",4,United Kingdom,['United Kingdom'],1,en,1,False,4,"['growing up', 'money', 'crime', 'fatherhood']",Richard Shepard,1.0,0.0,1.0,12,Jude Law,"['Jude Law', 'Demián Bichir', 'Richard E. Grant']",3,4,5,9.0,0.0,1.0,1.0,Original
1956,Gerry,2002-01-12,2002.0,1.0,Released,Mystery,"['Mystery', 'Drama', 'Adventure']",3,3500000,0,-3500000,0.0,103.0,6.2,68,5.038953,Epsilon Motion Pictures,"['Epsilon Motion Pictures', 'Tango Films', 'My Cactus']",3,United States of America,"['United States of America', 'Argentina']",2,en,1,False,11,"['desperation', 'highway', 'wilderness', 'getting lost', 'friendship', 'murder', 'best friend', 'desert', 'very little dialogue', 'tarkovskyesque', 'friend']",Gus Van Sant,1.0,1.0,3.0,2,Casey Affleck,"['Casey Affleck', 'Matt Damon']",0,2,0,16.0,0.0,1.0,7.0,Original
